0,0.00394324,0.39708
1,0.00793906,0.39708
2,0.0123417,0.39708
4,0.0212869,0.39708
7,0.0353369,0.39708
11,0.0545657,0.39708
17,0.0826386,0.39708
26,0.123455,0.39708
38,0.179325,0.39708
55,0.259965,0.39708
80,0.378941,0.39708
117,0.549809,0.388153
170,0.799456,0.388153
246,1.1572,0.376762
360,1.67457,0.325771
533,2.42302,0.325771
762,3.50326,0.299243
1080,5.06531,0.285061
1530,7.32202,0.26507
2157,10.5861,0.256113
3160,15.3014,0.222804
4649,22.1123,0.192462
6834,31.9537,0.150095
10252,46.1722,0.142653
15452,66.7137,0.114873
25366,96.3901,0.114873
37155,139.267,0.114873
51407,201.213,0.114873
72992,290.713,0.114873
104634,420.003,0.114873
