0,0.00505677,0.151022
1,0.0253336,0.17867
2,0.0428765,0.195403
3,0.0617218,0.206209
5,0.100661,0.217571
7,0.143145,0.225354
10,0.207771,0.237839
14,0.300914,0.242827
19,0.419495,0.251051
27,0.605483,0.25596
38,0.859131,0.263952
54,1.20848,0.271285
76,1.68954,0.279476
106,2.33916,0.285554
148,3.25568,0.303258
209,4.51612,0.321334
289,6.25105,0.325242
405,8.6543,0.336504
568,11.9679,0.341657
791,16.5422,0.382008
1111,22.8603,0.421418
1534,31.6011,0.418679
2095,43.679,0.425952
2884,60.3675,0.484609
4063,83.4121,0.575209
5817,115.266,0.581188
8125,159.271,0.616879
11113,220.07,0.67338
15201,304.049,0.703577
21191,420.01,0.712727
