0,0.0192106,0.963379
1,0.053706,0.974092
2,0.0840636,0.983438
4,0.13899,0.988593
6,0.193943,0.991109
9,0.278246,0.992749
13,0.386239,0.994
18,0.526419,0.995233
25,0.724875,0.995577
35,1.00387,0.995986
48,1.37103,0.996349
65,1.86823,0.996456
85,2.53691,0.996516
111,3.44086,0.996611
144,4.65126,0.996643
186,6.28475,0.996417
244,8.52555,0.996482
323,11.5405,0.996853
432,15.6091,0.996851
579,21.0942,0.99703
788,28.4833,0.998166
1117,38.42,0.999584
1610,51.8143,0.99968
2346,69.8812,0.999692
3479,94.2323,0.999706
5355,127.073,0.999762
7317,171.344,0.999771
9893,231.036,0.999778
13386,311.52,0.9998
18226,420.004,0.999818
