0,0.164817,0.250638
1,0.412985,0.572236
2,0.559953,0.666256
4,0.834547,0.674786
6,1.12065,0.678064
9,1.52908,0.690146
12,1.94417,0.693073
16,2.51624,0.697404
21,3.2289,0.700365
27,4.13164,0.706409
35,5.22913,0.724166
46,6.72526,0.731913
59,8.57669,0.785029
76,10.8684,0.80561
96,13.687,0.840789
122,17.2603,0.884564
154,21.7055,0.995443
197,27.2995,0.999235
251,34.3841,0.999235
324,43.1895,0.999235
422,54.3042,0.999235
549,68.2739,0.999235
708,85.7697,0.999235
908,107.665,0.999235
1159,135.141,0.999235
1473,169.654,0.999235
1867,212.9,0.999235
2362,267.154,0.999235
2982,335.128,0.999235
3884,420.026,0.999235
