0,0.157797,0.984496
1,0.439128,0.986279
2,0.691569,0.987169
3,0.93732,0.988545
4,1.19757,0.989042
6,1.73989,0.989729
8,2.32085,0.990816
11,3.15935,0.991709
14,4.00364,0.993106
18,5.10047,0.994537
23,6.57971,0.994982
29,8.32683,0.99493
37,10.632,0.995032
47,13.4488,0.994272
58,16.761,0.993761
73,20.9727,0.993511
91,26.0386,0.99231
113,32.4442,0.991285
141,40.3074,0.99082
174,50.0539,0.990359
214,62.1183,0.992638
263,76.8498,0.991001
326,95.2712,0.99052
403,118.054,0.990585
503,146.015,0.993161
642,180.505,0.991346
811,223.079,0.991624
1022,275.766,0.988895
1280,340.607,0.984229
1634,420.102,0.983368
